"","B.cell","c1","c2","c3","c4","c5","CAF","Endo","Macro","malignant","NK","xcoord","ycoord"
"spot_128",0.011835853732732,0.000106028593186425,0.000106028593186434,0.000106028593186426,0.000106028593186432,0.0494792062939923,0.0339685644500526,0.0871638449272424,0.0700941993966332,0.746928188233415,0.000106028593186434,19,7
"spot_129",0.0011737771250775,0.00010280667613075,0.000102806676130786,0.000102806676130748,0.00010280667613078,0.00010280667613077,0.159404990029492,0.000117281887091034,0.0132724367464292,0.825414674155125,0.000102806676130774,19,8
"spot_130",0.000111436158483408,0.000111436158483439,0.0191422382511953,0.000111436158483422,0.000111436158483402,0.000111436158483408,0.0663446096038576,0.0601984254088575,0.050342822621816,0.803303287163373,0.000111436158483405,19,9
"spot_131",0.000105981614485409,0.000105981614485409,0.000105981614485396,0.000105981614485427,0.000105981614485414,0.0189848776135857,0.0675523493431446,0.108838375357427,0.0216476945121841,0.782340813486746,0.000105981614485409,19,10
"spot_132",9.79902252795491e-05,9.79902252795397e-05,0.00991478879140059,9.79902252795542e-05,0.00284209142745211,0.00583140653235756,0.0648403436739418,0.0526458957314496,0.0484465921516471,0.815086920790633,9.79902252795495e-05,19,11
"spot_133",0.000100361749568962,0.000100361749568955,0.000100361749568971,0.000100361749568966,0.000100361749568965,0.070913663290176,0.1228032214954,0.0372013128502642,0.112731243005364,0.655748388861382,0.000100361749568964,19,12
"spot_134",0.00620173528709525,0.000148509642807866,0.00014850964280788,0.000148509642807878,0.000148509642807882,0.0995191103467353,0.111222919997963,0.082321173004698,0.0305969065137364,0.669395606635732,0.000148509642807877,19,13
"spot_135",0.0244982035673637,0.000147521141900172,0.000147521141900204,0.000147521141900216,0.000147521141900204,0.110765966635389,0.0346691747272002,0.0690342336829466,0.0718835638593911,0.687701436200685,0.000857336759422949,19,14
"spot_136",0.00935233091709905,0.00013128551880101,0.000131285518801017,0.000131285518801001,0.000131285518801011,0.193635231273275,0.11511974138574,0.0763396635636681,0.150738855961241,0.425851375211703,0.0284376596120698,19,15
"spot_137",0.172954192637019,0.130644497896645,0.104532141267654,0.000118737920852208,0.000118737920852205,0.000119585423485027,0.258027960725411,0.0636946415749948,0.23623545551285,0.0130284269876406,0.0205256221325959,19,16
"spot_138",0.0387164217405272,7.40028820092948e-05,7.40028820092446e-05,7.40028820092647e-05,7.400288200928e-05,0.0622466786217106,0.31048029859931,0.14075586157757,0.177755532719358,0.269675192331478,7.40028820092922e-05,19,17
"spot_139",0.0568962485848082,0.00795505115655596,7.50439801257899e-05,7.50439801258441e-05,0.0908503975212747,7.50439801257945e-05,0.341670594732147,0.0596663159705404,0.168245741915894,0.274415474198276,7.50439801258216e-05,19,18
"spot_140",0.0588906265904497,4.7555168139018e-05,4.7555168139025e-05,4.75551681390205e-05,0.0564005898650107,4.75551681390252e-05,0.456955896913693,0.148541709680015,0.132603653362878,0.146369747747258,4.75551681390322e-05,19,19
"spot_141",0.175468382935524,0.0321465995139237,0.000103896234529525,0.000103896234529512,0.000103896234529522,0.0672308531033986,0.308630584714768,0.133646874216227,0.138186940822003,0.144274179756038,0.000103896234529526,19,20
"spot_143",0.23352020649135,7.25298858842107e-05,7.25298858842175e-05,0.0753638405311684,0.0404145558126745,7.25298858842057e-05,0.332258535522736,0.126921106019355,0.103820965368236,0.0874106707109425,7.25298858842112e-05,19,22
"spot_144",0.147896170615796,7.11178764460601e-05,7.11178764460598e-05,7.11178764460712e-05,7.11178764460692e-05,0.0430747684040018,0.337182821792094,0.0880957528583138,0.18272345940563,0.200671437541933,7.11178764460526e-05,19,23
"spot_145",0.0998209657412234,7.46840511791929e-05,7.46840511792606e-05,0.02539790877291,7.46840511792144e-05,7.46840511791753e-05,0.356180267825741,0.27248611433707,0.165310013923831,0.0618112089630085,0.0186947842315,19,24
"spot_146",0.157588855842904,0.000103136923116755,0.15165000555347,0.000103136923116666,0.000103136923116767,0.00010313692311669,0.260465232932716,0.188840566232535,0.148506994582105,0.0924326602406871,0.000103136923116682,19,25
"spot_147",0.0486643810654833,4.78837900440281e-05,4.78837900440295e-05,4.78837900440389e-05,0.050553504376179,0.0639533921316159,0.403176885036397,0.201630080220744,0.127560988568253,0.104269233441152,4.78837900440305e-05,19,26
"spot_148",0.153099129407676,3.02040163680774e-05,3.02040163681229e-05,3.02040163681172e-05,3.02040163681139e-05,0.115473342485804,0.51846064052539,0.114260744513618,0.0834365782413853,0.00997830677065324,0.00517044198999984,19,27
"spot_149",0.00905094846737558,2.12604653813899e-05,0.105790303801983,2.12604653814213e-05,2.12604653814304e-05,2.12604653814201e-05,0.543335477538855,0.151031871781749,0.0650533837870905,0.12563171229604,2.12604653814579e-05,19,28
"spot_150",5.15524088275641e-05,5.15524088273617e-05,5.15524088277547e-05,5.15524088275594e-05,0.0100553972509556,5.15524088275679e-05,0.112497571992264,0.0190418229354696,0.162038487470975,0.69605740589737,5.15524088275661e-05,20,5
"spot_151",0.032824018820787,0.000135182971917744,0.000135182971917718,0.000135182971917702,0.000135182971917756,0.000135182971917741,0.0481898621641701,0.0397513529815259,0.115779205795544,0.739574679597638,0.0232049657807461,20,6
"spot_152",0.000105654192841769,0.0154981724604244,0.00010565419284175,0.000105654192841711,0.000105654192841768,0.000105654192841753,0.0403024632899229,0.0461572826519899,0.0221182979683312,0.870013892466901,0.00538162019822156,20,7
"spot_153",9.25737570415968e-05,0.00593957324253149,9.25737570415952e-05,9.25737570416417e-05,9.25737570415234e-05,9.25737570415963e-05,0.0418071806306926,0.037918910797359,0.129382270344159,0.784396622443009,9.25737570415968e-05,20,8
"spot_154",0.000157495515637212,0.00015749551563719,0.00015749551563719,0.000157495515637209,0.000157495515637195,0.0522076258015166,0.00153557972796919,0.0786452072877489,0.068562539942366,0.798104074146576,0.000157495515637195,20,9
"spot_155",0.000156291117614675,0.000156291117614702,0.000156291117614674,0.000156291117614686,0.000156291117614676,0.0410850115105263,0.0575982800283511,0.0704670517252553,0.0467568086909602,0.783155101339219,0.000156291117614684,20,10
"spot_156",9.15435566769907e-05,9.15435566770081e-05,9.15435566769825e-05,9.15435566770114e-05,9.15435566769883e-05,0.053556066263175,0.129301375313471,0.0517998061627944,0.0477963022299457,0.716997188690552,9.15435566770067e-05,20,11
"spot_157",0.000144091264759667,0.00014409126475967,0.000144091264759667,0.000144091264759657,0.0331821430147565,0.0531001000312295,0.217767593597548,0.0565957501192146,0.0503026591965197,0.580916724554655,0.00755866442703758,20,12
"spot_158",0.199413675578833,0.000293058650141018,0.000293058650141006,0.000293058650140986,0.000293058650140999,0.247483103964473,0.155491886394873,0.0347382608585208,0.117628512463743,0.243779267488851,0.000293058650140996,20,13
"spot_159",0.0494321489683594,0.000142886266275713,0.000142886266275704,0.000142886266275714,0.000142886266275716,0.145231579222111,0.18114613508208,0.0574303147365143,0.107845435868586,0.458199954790971,0.000142886266275716,20,14
"spot_160",0.0182841937599042,0.000129640305073453,0.00012964030507345,0.000129640305073454,0.000129640305073454,0.197717764699045,0.0659469487378862,0.1094574352771,0.180419310492773,0.414711679422748,0.0129441063902498,20,15
"spot_161",0.0269114560856546,0.273322847980874,8.59437743238022e-05,0.00205042858258817,8.59437743237974e-05,0.0207445206530424,0.321600579691986,0.174697776972388,0.130676986768923,0.0497375719415717,8.59437743238063e-05,20,16
"spot_162",0.072242344237724,0.000104325651165062,0.0477203181880749,0.000104325651165064,0.000104325651165053,0.0443026422337318,0.244531114831092,0.192873302377702,0.0989617725761701,0.298951202950845,0.000104325651165061,20,17
"spot_163",0.0672269070895078,0.00010946548643461,0.00010946548643461,0.000109465486434599,0.000109465486434609,0.0945153578968388,0.218275280793204,0.312839143666856,0.0686651305824777,0.237930852538942,0.000109465486434606,20,18
"spot_164",0.0317898043632706,7.07607091603949e-05,7.07607091604559e-05,7.07607091603232e-05,0.0708339008273496,0.0969419410481361,0.371142529406289,0.0470761001982385,0.246427255238002,0.125824806186568,0.00975138060466549,20,19
"spot_165",0.166865662053541,0.109349157396196,0.000110521755239708,0.00011052175523968,0.00011052175523969,0.00858154195070604,0.255359596587771,0.168632603106003,0.156414452023812,0.134354899861012,0.00011052175523969,20,20
"spot_166",0.243710621334994,0.00016457372606061,0.0183276544904677,0.000164573726060622,0.000164573726060625,0.0812100005260168,0.181286134339048,0.106238611909869,0.149223375665601,0.219345306829761,0.000164573726060675,20,21
"spot_167",0.23453946801096,0.137115792811012,0.0195010946235703,7.43498229211369e-05,0.00253455730709443,0.0691368288304447,0.275630316950054,0.123084292364623,0.106859411880138,0.0141753567214162,0.0173485306777659,20,22
"spot_168",0.191858976493968,0.113104651654475,0.0663655860101163,0.000100973518246411,0.000100973518246406,0.000100973518246409,0.308060504155799,0.119249245691706,0.1307674877921,0.0685172837892742,0.00177334385782219,20,23
"spot_169",0.0960135648117235,0.0693313567934323,9.87997274818896e-05,0.0710954892245455,0.0761634035343488,0.000209891273160057,0.285093816385853,0.148227779574221,0.149736757118919,0.103930341828834,9.8799727481893e-05,20,24
"spot_170",0.209739710330552,0.00010235773688296,0.000112830031900869,0.0232580068263229,0.000102357736882957,0.0550143559632605,0.348659892514108,0.000136318486017759,0.0698016956705562,0.174031088379468,0.119041386324047,20,25
"spot_171",0.153634466951652,7.29121238878103e-05,0.0423345084749719,0.0338663873788179,7.29121238878093e-05,7.29121238878115e-05,0.322598036597898,0.215030225741217,0.103127390434342,0.0862997781989023,0.0428904698505365,20,26
"spot_172",0.0901543801859968,4.69505993789608e-05,4.69505993789672e-05,4.69505993788836e-05,4.69505993789714e-05,0.0798655164933544,0.459591495747822,0.0924380665999009,0.163495361995611,0.0955690201224262,0.0186983564573733,20,27
"spot_173",0.100590111896761,0.0559417425204209,5.39845354591172e-05,5.39845354591629e-05,5.39845354591647e-05,5.39845354591641e-05,0.475770409757182,0.133723298264228,0.0805746373442096,0.153129877539902,5.39845354591628e-05,20,28
"spot_174",9.14379775896898e-05,9.14379775897595e-05,9.14379775897673e-05,9.14379775897451e-05,9.14379775897291e-05,9.1437977589754e-05,0.0608505629144437,0.0487263042062756,0.0208862722338747,0.868896794802278,9.14379775897479e-05,21,6
"spot_175",0.000110427731879582,0.000110427731879715,0.00011042773187963,0.00011042773187958,0.000110427731879581,0.000110427731879584,0.064365077868761,0.052898868951847,0.066432880152335,0.8155301789039,0.000110427731879558,21,7
"spot_176",0.000157946977081639,0.000157946977081651,0.00015794697708177,0.000157946977081674,0.000157946977081616,0.0172140519660664,0.101783872539131,0.054243339167217,0.0576187338140677,0.768192320651027,0.000157946977081646,21,8
"spot_177",0.00330910084822713,9.48320941391995e-05,9.48320941390448e-05,9.48320941388728e-05,9.48320941391054e-05,9.48320941391575e-05,0.124474158317323,0.0806687507876023,0.0715930328543708,0.719385964627642,9.48320941391602e-05,21,9
"spot_178",0.000162362854234861,0.000162362854234788,0.000162362854234846,0.000162362854234798,0.000162362854234829,0.000162362854234832,0.0464814707364115,0.0983658398635233,0.0874351683311474,0.766580981089274,0.000162362854234827,21,10
"spot_179",0.000146681664959191,0.000146681664959185,0.000146681664959194,0.00014668166495919,0.000146681664959173,0.000146681664959193,0.137524410737202,0.00015277370063608,0.231946835948456,0.597382378031082,0.0321135115928689,21,11
"spot_180",0.00014808982453347,0.000148089824533475,0.000148089824533474,0.000148089824533469,0.00466383313078903,0.0815340472730441,0.0224550246357653,0.0704621781071106,0.0733669128895948,0.744499113952741,0.00242653071282089,21,12
"spot_181",0.0206839786088659,0.000148949917072148,0.000148949917072147,0.000148949917072151,0.000148949917072151,0.0828105492563266,0.0812072765510592,0.0515518122686448,0.0662303371797315,0.696771296550011,0.000148949917072153,21,13
"spot_182",0.137551131644,0.000195001557262184,0.000195001557262191,0.000195001557262177,0.000195001557262187,0.246667441793604,0.173349891419773,0.0502352506497384,0.107477523010227,0.283743753696347,0.000195001557262185,21,14
"spot_183",0.0911643001358171,0.106610745189395,0.0139759182589598,0.000373342657856343,0.000243881692217881,0.197890289403595,0.139428371788287,0.0855483924803612,0.254355783287835,0.110165093413458,0.000243881692217879,21,15
"spot_184",0.0570233516571446,0.0888980774588549,0.0351766495869192,6.95077881846103e-05,6.95077881846195e-05,0.0329221481967106,0.340415936904161,0.117648450601756,0.156494551667628,0.159309801566591,0.0119720167838654,21,16
"spot_185",0.0564542333185877,0.0689855988659809,0.0291180187039182,4.97974212159143e-05,4.97974212159102e-05,4.97974212159147e-05,0.378599455720049,0.246621805002773,0.110824133492166,0.0818380208386158,0.0274093417942619,21,17
"spot_186",4.41656134474837e-05,0.00636921031403835,4.41656134473872e-05,4.41656134475328e-05,4.41656134474475e-05,0.0961088692471059,0.324974520729121,0.100555829033047,0.0801368966176886,0.391633845991761,4.41656134474969e-05,21,18
"spot_187",0.143392132447726,7.51780323184438e-05,7.5178032318292e-05,7.51780323182784e-05,7.51780323183361e-05,7.5178032318351e-05,0.277197302298612,0.31150401527009,0.110497164306601,0.156958317483061,7.51780323183362e-05,21,19
"spot_188",0.174902522006944,0.000109677931660304,0.000109677931660305,0.000109677931660298,0.00471306676986692,0.0825434835845678,0.327894024051919,0.126257208965548,0.195723195886139,0.087527787008374,0.000109677931660315,21,20
"spot_189",0.22681441992487,0.130781910734873,0.000186611217067396,0.0334209481174544,0.0478965092910363,0.0587396879428555,0.238180156336556,0.107671447535704,0.15593508646545,0.000186611217067394,0.000186611217067394,21,21
"spot_190",0.225128700361018,0.000172340933001548,0.13367206943548,0.131663803831108,0.000172340933001548,0.0141964492728214,0.122653683514141,0.213020691235799,0.129809788010266,0.000172340933001547,0.0293377915403622,21,22
"spot_191",0.404868199338666,0.0228774854254735,0.0458480370951552,0.0979303950330515,0.00013088620057377,0.000130886200573793,0.223123907612494,0.0722488139611717,0.132579616731693,0.000130886200573801,0.000130886200573798,21,23
"spot_192",0.186303748959352,0.122959232556025,5.15033107880579e-05,5.15033107880536e-05,5.15033107880705e-05,5.15033107880676e-05,0.442213106963167,0.0853053450358788,0.107462678166871,0.0554983717647649,5.15033107880696e-05,21,24
"spot_193",0.21173791477807,7.41771185345462e-05,0.0151707361543458,7.4177118534546e-05,0.0709640719533567,0.0545887840724819,0.30908147737035,0.198097977685351,0.140062329511907,7.41771185345465e-05,7.41771185345409e-05,21,25
"spot_194",0.294371236454917,0.116049251382354,0.000107881491963533,0.000107881491963536,0.000173116446019788,0.000120050515920429,0.222667320708068,0.147410144995444,0.218721026223554,0.000164208797832554,0.000107881491963534,21,26
"spot_195",0.14698106746629,4.714700652083e-05,4.71470065208458e-05,0.090267775722975,0.0449855440718344,0.0485610532939226,0.373172877511154,0.0856964682852285,0.12615492650721,0.0840388461218229,4.71470065208327e-05,21,27
"spot_196",0.0369741218632307,0.00909822915650383,0.000115764166440345,0.0284861413686195,0.00011576416644059,0.0555756695059107,0.331860272948498,0.177261356360589,0.128273294083734,0.232123622213593,0.000115764166440591,21,28
"spot_197",0.000101189416035883,0.000101189416035878,0.000101189416035865,0.000101189416035889,0.000101189416035886,0.120839565931945,0.102007258542829,0.0718144415738165,0.0865968564908884,0.618134740964307,0.000101189416035882,22,6
"spot_198",0.000158069112875855,0.000158069112875857,0.000158069112875891,0.000158069112875905,0.000158069112875852,0.0910615729441478,0.0171446082726591,0.0843022332084538,0.175585807221853,0.630957363675631,0.000158069112875857,22,7
"spot_199",9.30173471653405e-05,9.30173471653374e-05,9.30173471653439e-05,9.30173471652843e-05,9.30173471653408e-05,0.0148951962718567,0.0492677862715532,0.11594070100195,0.111010658255856,0.708327554115792,9.30173471653358e-05,22,8
"spot_200",0.0186349107814595,0.000156430931814539,0.000156430931814561,0.000156430931814576,0.000156430931814531,0.00519146893066038,0.123089292214709,0.0110174963675848,0.0297823053687953,0.804559154813611,0.00709964779592105,22,9
"spot_201",0.00871888127047578,0.00015264495401679,0.0499429083507538,0.00015264495401681,0.000152644954016807,0.000152644954016808,0.141866819047573,0.0578714898843164,0.12268685673197,0.618149819944826,0.000152644954016814,22,10
"spot_202",9.43983865196992e-05,9.43983865197004e-05,9.43983865197151e-05,9.43983865196901e-05,9.43983865196979e-05,0.0883312552136729,0.0430591724991753,0.100014755153086,0.0775153066537384,0.67066282932235,0.0199446892253788,22,11
"spot_203",9.55701549895508e-05,9.55701549895569e-05,9.55701549895493e-05,9.55701549895423e-05,9.55701549895435e-05,0.010897349075756,0.0868968921865606,0.0633227729236585,0.0734677182555273,0.709988275184656,0.054949141598894,22,12
"spot_204",0.0937487136829134,0.100272212554864,0.0185866820104682,0.000115992855898533,0.0624449162122188,0.0155733300555064,0.181453235221373,0.0490100963397607,0.0976118213890015,0.381067006822096,0.00011599285589853,22,13
"spot_205",0.106371923418951,0.000124260136489433,0.000124260136489432,0.000124260136489433,0.134500104647896,0.129785938916632,0.313586737436689,0.0583736665583519,0.160228552796535,0.0966560356789869,0.000124260136489433,22,14
"spot_206",0.065803141472981,0.0182658117951357,0.126647435638217,6.94881392268768e-05,0.0413862277767183,6.9488139226867e-05,0.351665941406323,0.100708974740796,0.146305733954925,0.149008268797223,6.94881392268782e-05,22,15
"spot_207",0.0437872360656499,0.021289852329722,5.22386624679023e-05,5.22386624679058e-05,5.22386624679049e-05,5.22386624679067e-05,0.477050713702942,0.203210529964768,0.0935012577063881,0.160899216918191,5.22386624679036e-05,22,16
"spot_208",0.0119554445737279,0.00625611454457472,7.19819888014064e-05,7.19819888013707e-05,7.19819888013611e-05,0.136699212209203,0.350039749101726,0.15312904921136,0.0784668806249917,0.244762631361755,0.018474972406258,22,17
"spot_209",0.0326255039754953,0.0835973123608042,4.89416962859596e-05,4.89416962859504e-05,4.89416962859651e-05,9.25276070703901e-05,0.427669215536552,0.0505551949623231,0.0815510232846621,0.30641431526388,0.0173480819203548,22,18
"spot_210",0.17506767224809,9.94038424234239e-05,0.0175371310943497,9.94038424234235e-05,9.94038424234271e-05,0.142530606018052,0.26406999562954,0.118399621906633,0.119530893681569,0.162466464052074,9.94038424234255e-05,22,19
"spot_211",0.0968586491457517,0.112673455823167,0.000127173351242282,0.0634402077733925,0.000127173351242282,0.00012717335124228,0.369275521872331,0.159841976360387,0.170394764023005,0.000255223906608295,0.0268786810416314,22,20
"spot_212",0.248452517040786,0.000110582849510996,0.000110582849510993,0.000110582849510999,0.0362675271620923,0.0402042332996328,0.288166819318061,0.173956220641666,0.121064496236496,0.0914458549032214,0.000110582849510997,22,21
"spot_213",0.403613204187637,0.115850663811225,0.000134636077138581,0.000134636077138585,0.000134636077138581,0.0100325596900198,0.205241436044509,0.179060063710372,0.0855165497444516,0.000146978503230758,0.000134636077138584,22,22
"spot_214",0.43918418884503,0.000136110680999627,0.000136110680999627,0.000136110680999627,0.00013611068099965,0.112034966879342,0.20074963277572,0.143374509903728,0.103840037510183,0.000136110680999622,0.000136110680999621,22,23
"spot_215",0.170381008736047,0.0374780467994601,0.0924817522841046,0.000115907215935952,0.000115907215935949,0.000115907215935869,0.363607067329689,0.211887641913078,0.105642898668977,0.0180579554049011,0.000115907215935948,22,24
"spot_216",0.300179664526492,0.000106091308986,0.000126155604004891,0.0306565223593752,0.000106091308985988,0.0832090912140839,0.212246329749835,0.197040077368699,0.176095690564931,0.000128194685621796,0.000106091308985975,22,25
"spot_217",0.666590361247538,6.94738212879938e-05,6.94738212879788e-05,6.94738212879788e-05,6.94738212879437e-05,0.131153867396387,0.066838931214509,6.94738212879761e-05,0.13493052339255,6.94738212879738e-05,6.94738212879689e-05,22,26
"spot_218",0.565851173453495,0.0614268474205227,9.61878653807771e-05,9.6187865380793e-05,0.0379622936021176,0.0716485764440257,0.142057211676758,9.61878653807775e-05,0.120572958076177,9.61878653807729e-05,9.61878653807768e-05,22,27
"spot_219",0.000145522803833344,0.020134790037761,0.000145522803833339,0.000145522803833357,0.00014552280383334,0.0664970699593086,0.0806999256606776,0.0722794965950706,0.207635479729787,0.54690572980867,0.00526541699339141,23,7
"spot_220",0.000116213260850485,0.000116213260850475,0.000116213260850484,0.000116213260850441,0.000116213260850484,0.000116213260850481,0.0304675107572763,0.0489043384535934,0.0678462065061202,0.835734534948709,0.016350129769198,23,8
"spot_221",6.09464131597897e-05,6.094641315991e-05,6.09464131597354e-05,6.09464131598472e-05,6.09464131597306e-05,6.09464131597635e-05,0.130326736674371,0.0386998726189503,6.09464131597896e-05,0.830485819401401,6.09464131597955e-05,23,9
"spot_222",0.000102924244700834,0.00010292424470548,0.000102924244705506,0.000102924244705571,0.000102924244705547,0.00010292424470555,0.0668189905535054,0.0727832308385116,0.000102924244705535,0.838785148479496,0.0208921604155534,23,10
"spot_223",0.00423038502424391,0.000165961467702428,0.000165961467702427,0.000165961467702391,0.000165961467702413,0.000165961467702411,0.0269821517378728,0.0418312774115202,0.0362553112065373,0.873407445414727,0.0164636218665872,23,11
"spot_224",0.0277330575613986,0.000193927535763318,0.000193927535763323,0.000193927535763345,0.00019392753576332,0.142422693606148,0.134913559518389,0.096608332223562,0.189600355068686,0.402884926094918,0.00506136578384504,23,12
"spot_225",0.0831886892048606,0.106299260177541,0.015502190190049,0.000152788228983932,0.000152788228983933,0.135638537295039,0.235475466967119,0.144408168791926,0.133986235066615,0.145043087619899,0.000152788228983929,23,13
"spot_226",0.0800640464371272,0.141247641370623,6.67364442376261e-05,6.67364442376255e-05,6.67364442376184e-05,8.28019763505811e-05,0.326201698134147,0.204348148772991,0.115902940285741,0.13188577724607,6.67364442376178e-05,23,14
"spot_227",0.0350500085347791,0.155274497114126,0.0416018325061456,7.25069985935593e-05,7.2506998593604e-05,7.92776225717235e-05,0.322334353524748,0.177325850613127,0.158558287390286,0.109558371698435,7.2506998593555e-05,23,15
"spot_228",0.05387754785666,0.000107836940112488,0.000107836940112478,0.000107836940112508,0.100028238920903,0.00171345838529305,0.255613910081153,0.150568546633038,0.215069330711955,0.197824227847533,0.0249812287431271,23,16
"spot_229",0.0553870722655724,0.000174725420250055,0.000174725420250059,0.000174725420250061,0.000174725420250067,0.0441824065649897,0.302836699223585,0.169526899728405,0.163542801332306,0.263650493783892,0.00017472542025007,23,17
"spot_230",0.0273658763709717,4.68736669084978e-05,4.68736669085244e-05,0.0513897476137006,4.68736669085368e-05,4.68736669085095e-05,0.42157874822129,0.131352337697603,0.174915313338239,0.166042432693522,0.02716804939704,23,18
"spot_231",0.1588984071612,0.102538481540372,0.0164671859355822,0.0901652582016728,0.000175791225908394,0.00022428652789265,0.26962082271449,0.180731192899974,0.091398020612176,0.0730246544047625,0.0167558987759695,23,19
"spot_232",0.257235414777385,0.0757089828533791,0.00012681899432377,0.000126818994323761,0.0432475663318368,0.0410657211464044,0.235801900037893,0.155118650576911,0.191314488298896,0.00012681899432377,0.000126818994323782,23,20
"spot_233",0.617723152381002,7.21971067448883e-05,0.000145096303145336,7.21971067449019e-05,0.00564574070766548,0.209848922443286,0.0230793899358038,0.0423066535917113,0.100962256210407,7.21971067448945e-05,7.2197106744909e-05,23,21
"spot_234",0.591404996112777,0.000106778565447748,0.0853336014968138,0.000106778565447775,0.000106778565447708,0.129775951829935,0.143412739619621,0.000323044276224591,0.0492157738373901,0.000106778565447739,0.000106778565447735,23,22
"spot_235",0.180066745798694,0.00016692524626288,0.458323905137269,0.000166925246262874,0.000166925246262863,0.0678492401382452,0.137497548044398,0.0277933349567346,0.127634599693345,0.000166925246262864,0.000166925246262864,23,23
"spot_236",9.14756043927573e-05,9.14756043927358e-05,0.416954092704215,0.147368702499955,9.14756043927446e-05,0.0312892681106807,0.121204473356464,0.0978852975034339,0.184840787803287,9.14756043927566e-05,9.14756043927581e-05,23,24
"spot_237",0.00018838000837165,0.000188380008371625,0.212059954009831,0.000188380008371635,0.000188380008371849,0.000188380008371588,0.299129974724779,0.000188380008371618,0.138932775245659,0.116768465549144,0.231978550420357,23,25
"spot_238",0.230365660583369,9.23260773143788e-05,0.193908639408179,9.2326077314391e-05,9.23260773143789e-05,0.0974072548270288,0.0658354218590651,0.120276934869725,0.00589146270028355,0.285945321443092,9.23260773143808e-05,23,26
"spot_239",7.60132004753336e-05,7.60132004753433e-05,7.60132004753679e-05,7.6013200475335e-05,7.60132004753167e-05,0.221110100664201,0.113414016894287,0.000151808866354549,0.136918348053688,0.527949646318618,7.60132004753324e-05,24,8
"spot_240",0.0264536530307238,8.90016315795636e-05,8.90016315794921e-05,8.90016315794492e-05,8.90016315794636e-05,8.90016315794603e-05,0.0536530593389286,0.00796296731961086,0.0592448004022196,0.823898477046398,0.0283420347042213,24,9
"spot_241",0.000100097231737073,0.000100097231737062,0.000100097231736917,0.000100097231737042,0.00348923581234953,0.00010009723173721,0.0592770807558658,0.00926130068681866,0.076741558529555,0.850630240824989,0.000100097231737059,24,10
"spot_242",9.20155367013165e-05,9.20155367014144e-05,9.201553670126e-05,9.20155367018222e-05,9.20155367013392e-05,9.20155367013058e-05,0.000160133211871982,0.0210029988740832,0.0676801404507596,0.910512618706376,9.2015536701169e-05,24,11
"spot_243",0.0335134163801307,0.000167301522297588,0.000167301522297585,0.00016730152229758,0.000167301522297589,0.272180826499388,0.149338566865902,0.117708001263309,0.158575042799119,0.228869036553601,0.0391459035493598,24,12
"spot_244",0.0330585434488009,0.000102380162962118,0.000102380162962113,0.000102380162962115,0.000102380162962128,0.298216227850854,0.271277250416854,0.108399156865833,0.0602524631089111,0.227018721007774,0.00136811664912465,24,13
"spot_245",0.0107581850132142,0.0303100110198686,0.0807094449372718,0.000103444912202575,0.000103444912202579,0.0679924609815124,0.216505565680373,0.201606679156123,0.168557142536923,0.223250175938106,0.000103444912202579,24,14
"spot_246",0.00429359588677309,6.7357727366293e-05,0.111321357517451,6.73577273662922e-05,6.73577273662882e-05,0.000104621450193089,0.336263706995874,0.103881686336954,0.15298251494698,0.156803484438108,0.134146959245567,24,15
"spot_247",0.00771720640317301,7.82851107479332e-05,7.8285110747917e-05,0.0550605812952011,7.82851107479155e-05,7.82851107479247e-05,0.451078862147255,0.098316396391269,0.120861211368281,0.266574316841081,7.8285110747927e-05,24,16
"spot_248",0.0218638588606024,0.0806281962262606,7.36813626609291e-05,7.3681362660855e-05,7.36813626609141e-05,7.36813626609149e-05,0.403525451844036,0.157257268283373,0.15441269722554,0.181944120746884,7.36813626608946e-05,24,17
"spot_249",0.0320168282791257,7.881550958341e-05,7.88155095833998e-05,7.88155095834074e-05,0.0313872357653052,7.88155095834357e-05,0.412754611716133,0.193422081230077,0.129934203288399,0.124470308962753,0.0756994687198732,24,18
"spot_250",0.0752440029181468,0.000153751093458117,0.0713924989458898,0.000153751093458214,0.000153751093458229,0.000153751093458255,0.190754920796719,0.162017417455046,0.121226555158541,0.336514373121864,0.0422352272299615,24,19
"spot_251",0.129445613793358,0.082393837153239,6.88706301660361e-05,6.88706301660392e-05,0.0488224762904665,6.88706301660323e-05,0.234527141542075,0.27968258812582,0.152090128095013,0.0399966320061518,0.032834971103378,24,20
"spot_252",0.640043620710853,5.32484261170104e-05,0.0742257225124575,5.32484261170029e-05,0.0518840661756237,0.135693484459226,0.0527548077214415,0.0229996692116045,0.0202647077528216,5.3248426117004e-05,0.0019741761776215,24,21
"spot_253",0.595228260387981,0.0992707964153738,4.59085799168173e-05,0.0926087621736435,4.16140578050636e-05,8.87493817954077e-05,0.112021143324427,0.0225434398766096,0.0780680976868376,4.16140578050713e-05,4.16140578050731e-05,24,22
"spot_254",0.108703036844496,0.00015336037467525,0.436460128339611,0.000153360374675243,0.000153360374675255,0.0309017158998722,0.10600575809751,0.161610523411148,0.155552035533987,0.000153360374675259,0.000153360374675251,24,23
"spot_255",0.235288752658471,9.99948555879272e-05,0.214204191140863,9.99948555879305e-05,0.00686912513239871,0.178190028358401,0.149093761427027,0.111516081659645,0.104438080200843,9.99948555879365e-05,9.99948555879364e-05,24,24
